id,ts,tastant,experiment,date,procedure,state,subject,trial
103,2397656,nacl (1.5M),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,41
101,2455656,sucrose (20%),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,42
103,2513656,nacl (1.5M),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,43
102,2571656,quinine (10mM),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,44
103,2629656,nacl (1.5M),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,45
103,2687656,nacl (1.5M),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,46
101,2745656,sucrose (20%),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,47
102,2803656,quinine (10mM),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,48
103,2861656,nacl (1.5M),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,49
103,2919656,nacl (1.5M),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,50
101,2977656,sucrose (20%),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,51
103,3035656,nacl (1.5M),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,52
103,3093656,nacl (1.5M),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,53
102,3151656,quinine (10mM),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,54
101,3209656,sucrose (20%),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,55
101,3267656,sucrose (20%),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,56
101,3325656,sucrose (20%),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,57
103,3383656,nacl (1.5M),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,58
102,3441656,quinine (10mM),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,59
103,3499656,nacl (1.5M),aaa,2020-07-04,d06_rereplete,replete_post,aaa07,60
